,version,month,sentiment_score,month_name
11378,25,7,0,July
11383,25,7,0,July
11384,25,7,1,July
11388,25,7,1,July
1513,25,7,-0.065638528,July
4067,25,7,0.433333333,July
11416,25,7,0.5,July
1467,25,7,0.229545455,July
1463,25,7,-0.09375,July
1461,25,7,0.246666667,July
1458,25,7,0.49,July
1457,25,7,0.45,July
1451,25,7,-0.114141414,July
1446,25,7,-0.175,July
12773,25,7,-1,July
1442,25,7,0.348148148,July
9710,25,7,0.025,July
4038,25,7,-0.2,July
11426,25,7,0.6,July
11382,25,7,1,July
11381,25,7,-0.2,July
1432,25,7,0.46,July
12772,25,7,1,July
1424,25,7,0.133333333,July
9696,25,7,0,July
4055,25,7,0.225,July
9695,25,7,-1,July
7767,25,7,0.26,July
9690,25,7,1,July
4063,25,7,-0.805,July
6983,25,7,0,July
1473,25,7,0.5,July
1474,25,7,0.275,July
1492,25,7,0.205,July
11438,25,7,0,July
1507,25,7,0.066003788,July
11418,25,7,-1,July
1504,25,7,0.069748918,July
11419,25,7,0.5,July
1501,25,7,0.375,July
11421,25,7,0.2,July
11422,25,7,0,July
11424,25,7,0,July
1426,25,7,0,July
11425,25,7,-0.2,July
11417,25,7,0,July
7911,25,7,0.9,July
11427,25,7,-0.91,July
7929,25,7,0.136363636,July
9715,25,7,0.5,July
11430,25,7,0.7,July
11431,25,7,0,July
1483,25,7,0.325,July
11433,25,7,0.5,July
11434,25,7,0,July
11380,25,7,1,July
11435,25,7,0.7,July
11415,25,7,1,July
11570,25,7,0,July
7807,25,7,0.75,July
7930,25,7,0.666666667,July
7931,25,7,0.8,July
7932,25,7,0.8,July
7933,25,7,0,July
1075,25,7,-0.132828283,July
1074,25,7,0.2,July
1476,25,7,0.198207071,July
11379,25,7,0.8,July
12774,25,7,0,July
11429,25,7,0,July
1489,25,7,0.30625,July
1073,25,7,0.193650794,July
1068,25,7,0.325,July
1065,25,7,0.314384921,July
1064,25,7,-0.12,July
1063,25,7,-0.13125,July
1062,25,7,0.208333333,July
1061,25,7,0.385416667,July
1060,25,7,0.323055556,July
1059,25,7,0.420454545,July
1058,25,7,-0.1,July
1069,25,7,-0.157142857,July
1056,25,7,-0.142857143,July
12740,25,7,-0.455,July
7927,25,7,0.8,July
7926,25,7,0.91,July
7907,25,7,0.2,July
7908,25,7,0.7,July
7909,25,7,0,July
1071,25,7,0.059375,July
1072,25,7,-0.425,July
1055,25,7,0.009375,July
9700,25,7,0.55,July
7912,25,7,0.168181818,July
7833,25,7,0.333333333,July
7914,25,7,0.583333333,July
7915,25,7,0.266666667,July
12742,25,7,0.8,July
7917,25,7,0.225,July
12741,25,7,0,July
7919,25,7,0.4,July
7920,25,7,0.5,July
1095,25,7,-0.073232323,July
1023,25,7,-0.033333333,July
7921,25,7,0.05,July
7923,25,7,0,July
1089,25,7,0.375,July
7924,25,7,0.325,July
7925,25,7,0.577777778,July
1085,25,7,0.116666667,July
1054,25,7,0.0421875,July
7906,25,7,-0.455,July
1053,25,7,-0.175,July
1051,25,7,0.4,July
7922,25,7,0.736666667,July
1104,25,7,0.157619048,July
1181,25,7,0.055,July
1020,25,7,0.123469388,July
7935,25,7,0.7,July
7936,25,7,0.5,July
12739,25,7,0,July
12738,25,7,0,July
7939,25,7,0.2,July
1022,25,7,0.14,July
7940,25,7,0.75,July
7942,25,7,0.8,July
999,25,7,0.341991342,July
7943,25,7,-0.625,July
7944,25,7,0.3,July
7945,25,7,-0.5,July
7946,25,7,0.616666667,July
7947,25,7,0,July
7948,25,7,0.575,July
7949,25,7,0.563333333,July
7950,25,7,0,July
7951,25,7,0.9,July
7941,25,7,0.308333333,July
1018,25,7,0.058333333,July
1019,25,7,-0.205833333,July
1021,25,7,0.045,July
1024,25,7,0.139583333,July
1050,25,7,0.103311688,July
7905,25,7,0.5,July
1047,25,7,-0.075,July
1046,25,7,0,July
1045,25,7,0.173333333,July
1044,25,7,0.294444444,July
1043,25,7,0.062337662,July
1042,25,7,-0.125,July
1041,25,7,0.443831169,July
4511,25,7,0.433333333,July
1025,25,7,0.095333333,July
1040,25,7,-0.0125,July
1038,25,7,0.34,July
1037,25,7,0.245238095,July
1036,25,7,0.04625,July
1035,25,7,0.475,July
1034,25,7,-0.333333333,July
1032,25,7,0.293367347,July
1031,25,7,-0.08117284,July
1030,25,7,-0.215,July
1029,25,7,0.328409091,July
10110,25,7,0,July
1028,25,7,0.383333333,July
1048,25,7,0.261944444,July
1049,25,7,-0.016666667,July
1027,25,7,0.415,July
1026,25,7,-0.010185185,July
7903,25,7,0,July
4319,25,7,0.62,July
12759,25,7,0.39,July
12758,25,7,0.8,July
4324,25,7,0,July
12757,25,7,0.8,July
4327,25,7,0.245454545,July
7849,25,7,0.318181818,July
4333,25,7,0.7,July
4335,25,7,0.933333333,July
7934,25,7,0.35,July
12756,25,7,0.39,July
1201,25,7,0.263888889,July
4338,25,7,0.3,July
4342,25,7,0.2,July
1184,25,7,0.122727273,July
4344,25,7,0.4,July
4345,25,7,0.416666667,July
12755,25,7,0.2,July
4347,25,7,0.355,July
11571,25,7,-0.7,July
1052,25,7,0.315,July
4337,25,7,0.3,July
1017,25,7,-0.24,July
4349,25,7,0.1,July
12754,25,7,0.7,July
4315,25,7,0,July
7839,25,7,0.425,July
7809,25,7,0,July
1240,25,7,0.1625,July
1239,25,7,0.197959184,July
12768,25,7,1,July
12767,25,7,0.5,July
7896,25,7,0.6,July
1232,25,7,0.09,July
1228,25,7,0.141666667,July
12765,25,7,0,July
7819,25,7,0.85,July
1224,25,7,-0.056060606,July
1223,25,7,0.094444444,July
12764,25,7,0,July
7822,25,7,0,July
12763,25,7,0.2,July
7826,25,7,0.083333333,July
12762,25,7,1,July
1230,25,7,-0.03452381,July
7862,25,7,0.516666667,July
1203,25,7,0.259085006,July
7857,25,7,0.7,July
4354,25,7,0.65,July
7828,25,7,1,July
4307,25,7,0,July
12761,25,7,1,July
12760,25,7,0.433333333,July
7904,25,7,0,July
1176,25,7,0.433333333,July
4358,25,7,-0.75,July
4401,25,7,0.7,July
7889,25,7,0.25,July
7890,25,7,0.2,July
4404,25,7,0.3625,July
7897,25,7,1,July
7891,25,7,0,July
7894,25,7,0.3,July
1133,25,7,0.105194805,July
4413,25,7,0.5,July
4414,25,7,0.066666667,July
1141,25,7,0.237272727,July
4415,25,7,0,July
7831,25,7,0,July
1214,25,7,-0.283333333,July
7830,25,7,0,July
12745,25,7,0.39,July
12743,25,7,-1,July
7898,25,7,-0.145,July
1157,25,7,0.102,July
4426,25,7,0.383333333,July
7901,25,7,0.5,July
4429,25,7,0.05,July
7902,25,7,0.3,July
7895,25,7,-0.65,July
4419,25,7,0.475,July
7865,25,7,0.8,July
1172,25,7,0.314285714,July
1171,25,7,0.05,July
4364,25,7,0.3525,July
7866,25,7,0.4,July
12753,25,7,0.7,July
4369,25,7,0.446190476,July
4370,25,7,0.7,July
1175,25,7,0.271875,July
1272,25,7,0.766666667,July
7900,25,7,0.2,July
1125,25,7,0.181481481,July
7899,25,7,0.416666667,July
1165,25,7,0.6,July
12749,25,7,0.433333333,July
1153,25,7,0.202380952,July
12748,25,7,0.7,July
12747,25,7,0.7,July
7883,25,7,0.155,July
12746,25,7,0.7,July
7886,25,7,0.91,July
4396,25,7,0.066666667,July
4357,25,7,0.6,July
11352,25,7,0,July
4379,25,7,0,July
11392,25,7,0,July
1721,25,7,-0.169196429,July
11248,25,7,0,July
11249,25,7,0.7,July
3578,25,7,0.375,July
10077,25,7,0.6,July
10078,25,7,0,July
10079,25,7,1,July
12750,25,7,0.8,July
12751,25,7,0.39,July
4374,25,7,0.633333333,July
11250,25,7,0,July
7863,25,7,0.55,July
10081,25,7,0.8,July
10082,25,7,0.8,July
3584,25,7,0.563333333,July
11253,25,7,1,July
3586,25,7,-0.561666667,July
10083,25,7,0.75,July
12796,25,7,-1,July
11254,25,7,0.2,July
10084,25,7,0.39,July
9849,25,7,0.4375,July
10087,25,7,0,July
3571,25,7,0.027777778,July
3551,25,7,0.11,July
11244,25,7,0,July
3553,25,7,0,July
1728,25,7,0.4,July
9991,25,7,-0.291666667,July
3557,25,7,0.2125,July
11251,25,7,0,July
11252,25,7,0,July
10118,25,7,0.7,July
1717,25,7,0.058333333,July
9989,25,7,-0.2,July
9986,25,7,-1,July
10073,25,7,0.3,July
9985,25,7,1,July
10074,25,7,0.7,July
10075,25,7,1,July
9984,25,7,0.35,July
1724,25,7,0.45,July
3567,25,7,-0.05,July
11247,25,7,0.2,July
1725,25,7,0.083333333,July
12801,25,7,0.9,July
3591,25,7,0.366666667,July
10089,25,7,0.4,July
9855,25,7,0.5,July
11261,25,7,1,July
3616,25,7,0.172975207,July
1702,25,7,0.518333333,July
9850,25,7,0.65,July
1701,25,7,-0.169047619,July
12799,25,7,-0.3,July
10072,25,7,0.483333333,July
9990,25,7,-0.25,July
3621,25,7,-0.25,July
3623,25,7,0.329166667,July
9858,25,7,0.7,July
9846,25,7,0.4,July
9845,25,7,0.018181818,July
10096,25,7,0.75,July
11263,25,7,0,July
11264,25,7,1,July
9840,25,7,0,July
1693,25,7,0.314285714,July
9838,25,7,0.8,July
1700,25,7,0.24,July
11262,25,7,0,July
10088,25,7,0.2,July
9857,25,7,0,July
3610,25,7,0.1,July
1712,25,7,0.04537037,July
3595,25,7,0.5,July
11351,25,7,-0.65,July
11255,25,7,0.2,July
10090,25,7,0,July
11256,25,7,-0.75,July
9835,25,7,0.5,July
9848,25,7,0.158,July
11260,25,7,1,July
10091,25,7,0.91,July
9867,25,7,0.6,July
10093,25,7,0.7,July
11257,25,7,0.91,July
10094,25,7,0.2,July
9863,25,7,-0.7,July
3410,25,7,0.5,July
10095,25,7,-0.91,July
9862,25,7,0.8,July
11258,25,7,-0.91,July
3606,25,7,0.433333333,July
11259,25,7,1,July
3562,25,7,0.35,July
9861,25,7,0,July
11242,25,7,0,July
11241,25,7,0,July
10070,25,7,0,July
10053,25,7,-0.275,July
11223,25,7,1,July
10033,25,7,0,July
10031,25,7,0.136363636,July
10030,25,7,0.51,July
9866,25,7,0.8,July
10092,25,7,0.3,July
1709,25,7,0.496666667,July
11246,25,7,0,July
11224,25,7,0,July
3489,25,7,-0.6,July
10035,25,7,0.7,July
10022,25,7,0,July
11225,25,7,0,July
10054,25,7,0.2,July
10055,25,7,-0.91,July
10021,25,7,0.116666667,July
3496,25,7,-0.1,July
10020,25,7,0.8,July
3498,25,7,0.1,July
11226,25,7,0,July
3500,25,7,-0.033333333,July
1752,25,7,0.308333333,July
1755,25,7,0,July
11227,25,7,-0.91,July
11222,25,7,0,July
11220,25,7,0.368181818,July
3455,25,7,0.2375,July
11216,25,7,0.35,July
10051,25,7,0,July
3458,25,7,0.383333333,July
1765,25,7,0,July
10050,25,7,-0.5,July
3529,25,7,-0.91,July
10049,25,7,0.35,July
10048,25,7,0.6,July
10080,25,7,0,July
11221,25,7,0.35,July
3465,25,7,0.205555556,July
10045,25,7,-0.2,July
11218,25,7,0.7,July
10043,25,7,0.7,July
10042,25,7,0.214285714,July
10041,25,7,0.8,July
11217,25,7,0.6,July
10040,25,7,0.65,July
1762,25,7,-0.166666667,July
11219,25,7,0.3,July
3476,25,7,-1,July
10046,25,7,0,July
11228,25,7,0.5,July
3504,25,7,-0.1,July
11229,25,7,0.2,July
3527,25,7,0.401785714,July
10063,25,7,-0.2,July
7259,25,7,0.433333333,July
10039,25,7,0.6,July
12798,25,7,0.5,July
7261,25,7,0.433333333,July
10064,25,7,-0.35,July
10065,25,7,-0.125,July
3534,25,7,-0.4,July
1767,25,7,0.085714286,July
12802,25,7,0.359090909,July
11238,25,7,0.425,July
10067,25,7,0.7,July
10002,25,7,-0.2,July
11239,25,7,-1,July
10024,25,7,-0.75,July
1735,25,7,0.3,July
11240,25,7,0.3,July
11215,25,7,0.55,July
10066,25,7,-0.5,July
3526,25,7,-0.166666667,July
10007,25,7,0.5,July
3524,25,7,0.227083333,July
11230,25,7,-1,July
11231,25,7,0,July
3508,25,7,0.305,July
10068,25,7,0,July
11237,25,7,0.136363636,July
3509,25,7,0.05,July
10017,25,7,0,July
11232,25,7,0.5,July
3513,25,7,0.375,July
3514,25,7,0.3,July
3515,25,7,0.5,July
3516,25,7,0.325,July
11233,25,7,0,July
10056,25,7,0.136363636,July
3518,25,7,0.36,July
10057,25,7,0.7,July
11234,25,7,0,July
10058,25,7,0.5,July
3531,25,7,0.25,July
10059,25,7,0.2,July
10060,25,7,0.433333333,July
11236,25,7,0.8,July
3454,25,7,0.525,July
9834,25,7,0,July
11266,25,7,0,July
11268,25,7,0.4,July
10117,25,7,0.2,July
7257,25,7,0.5,July
11235,25,7,1,July
10119,25,7,-0.9,July
7256,25,7,1,July
9832,25,7,0.35,July
10120,25,7,0.318181818,July
12781,25,7,0.5,July
10121,25,7,0,July
3779,25,7,0.5,July
3789,25,7,0.466666667,July
3791,25,7,0.571428571,July
3792,25,7,-0.066666667,July
10122,25,7,0.227272727,July
11327,25,7,1,July
3794,25,7,0.41875,July
11212,25,7,1,July
10125,25,7,0,July
10126,25,7,0.6,July
10127,25,7,0.2,July
10128,25,7,0.5,July
12780,25,7,0.2,July
3778,25,7,0.28,July
12782,25,7,0,July
3753,25,7,0.433333333,July
3783,25,7,0.5,July
11304,25,7,-0.91,July
3785,25,7,0.5,July
11298,25,7,-0.35,July
3756,25,7,0.446190476,July
3761,25,7,0.7,July
11300,25,7,0,July
10114,25,7,1,July
3763,25,7,0.2975,July
10116,25,7,1,July
11301,25,7,0,July
3766,25,7,0.266666667,July
12784,25,7,0,July
7015,25,7,0.65,July
3770,25,7,0.2875,July
11330,25,7,0.6,July
3771,25,7,0.066666667,July
3773,25,7,0.733333333,July
12783,25,7,0,July
11303,25,7,0.8,July
3776,25,7,0.25,July
12785,25,7,0,July
3802,25,7,-0.261111111,July
12779,25,7,0,July
10129,25,7,0.3,July
3759,25,7,0.05,July
10113,25,7,0,July
10115,25,7,0.375,July
3760,25,7,0.475,July
11336,25,7,0,July
11337,25,7,-0.4,July
11338,25,7,-0.91,July
11326,25,7,0.35,July
11341,25,7,-1,July
11343,25,7,-0.275,July
11346,25,7,-0.91,July
10134,25,7,0.5,July
11347,25,7,0,July
11348,25,7,-0.5,July
11349,25,7,0,July
11325,25,7,0,July
3784,25,7,0,July
11324,25,7,0.4,July
10133,25,7,0.225,July
11344,25,7,-0.7,July
11335,25,7,0.2,July
11334,25,7,0.1,July
11333,25,7,0,July
12778,25,7,0.2,July
9735,25,7,0,July
10132,25,7,0,July
11308,25,7,0,July
11309,25,7,0.8,July
11310,25,7,-0.91,July
11313,25,7,0.5,July
11314,25,7,0.2,July
11315,25,7,-0.91,July
11316,25,7,0.6,July
3809,25,7,0.05,July
12776,25,7,-0.7,July
11321,25,7,0.8,July
11322,25,7,0.1,July
12775,25,7,-1,July
11267,25,7,0,July
10112,25,7,0,July
12777,25,7,-1,July
3807,25,7,0.447142857,July
10130,25,7,0,July
11318,25,7,-0.91,July
12786,25,7,0,July
10123,25,7,-0.1875,July
1678,25,7,-0.033333333,July
9810,25,7,0.695,July
9809,25,7,0,July
11276,25,7,0.7,July
3678,25,7,0.41875,July
9808,25,7,0.6,July
9806,25,7,0,July
9805,25,7,0,July
9804,25,7,0.55,July
3684,25,7,0,July
9803,25,7,0.7,July
3673,25,7,0.433333333,July
3686,25,7,0.295833333,July
9802,25,7,-1,July
11278,25,7,0,July
11279,25,7,-0.91,July
10100,25,7,0.85,July
9800,25,7,0.55,July
9798,25,7,0.453333333,July
1668,25,7,0.653333333,July
3697,25,7,0.35,July
3666,25,7,0.3,July
9814,25,7,0.4625,July
11277,25,7,0,July
1649,25,7,0.110795455,July
3670,25,7,0.3,July
9817,25,7,0,July
9831,25,7,0.6,July
1688,25,7,-0.125,July
9829,25,7,-0.25,July
11269,25,7,1,July
11295,25,7,0,July
11270,25,7,1,July
9827,25,7,-0.4,July
3650,25,7,0.2625,July
11271,25,7,0.6,July
11272,25,7,0.5,July
12795,25,7,0.7,July
3653,25,7,0.4,July
11273,25,7,-0.5,July
9824,25,7,-0.25,July
11274,25,7,0,July
10097,25,7,1,July
3660,25,7,0.3525,July
10098,25,7,0.633333333,July
10099,25,7,1,July
9819,25,7,0.55,July
1679,25,7,0.2275,July
9816,25,7,0,July
9826,25,7,0.214285714,July
11282,25,7,1,July
11275,25,7,1,July
12787,25,7,0,July
9793,25,7,0.55,July
3731,25,7,0.4,July
10104,25,7,1,July
10105,25,7,0,July
11213,25,7,0.2,July
3736,25,7,0,July
3737,25,7,0.133333333,July
9773,25,7,0.2,July
11294,25,7,-0.2,July
10107,25,7,0,July
3742,25,7,0,July
10108,25,7,1,July
12789,25,7,0.6,July
1652,25,7,0.166666667,July
12788,25,7,-0.5,July
10109,25,7,-1,July
10111,25,7,0,July
12790,25,7,-1,July
12791,25,7,0,July
7398,25,7,0.3,July
1655,25,7,0.666666667,July
9811,25,7,0.3,July
9784,25,7,1,July
3730,25,7,0.066666667,July
9787,25,7,0.5,July
9786,25,7,0.35,July
9785,25,7,1,July
3727,25,7,0.266666667,July
10052,25,7,0.5,July
10102,25,7,0,July
3717,25,7,0.35,July
3707,25,7,-0.15,July
3706,25,7,0.133333333,July
11289,25,7,0,July
10103,25,7,0.357142857,July
12794,25,7,0.7,July
3723,25,7,0.042857143,July
12792,25,7,-0.2,July
11288,25,7,0.25,July
2974,25,7,-0.8,July
11281,25,7,0.8,July
11291,25,7,0.6,July
3989,25,8,0.136666667,August
9620,25,8,1,August
9678,25,8,0.4,August
4103,25,8,0,August
3981,25,8,-0.366666667,August
3878,25,8,0.25,August
3871,25,8,0.012121212,August
3913,25,8,0.4,August
3917,25,8,-0.460416667,August
9427,25,8,0.425,August
9450,25,8,0.2,August
4395,25,8,0.233333333,August
9364,25,8,1,August
9362,25,8,0.7,August
9393,25,8,1,August
4422,25,8,0.433333333,August
9547,25,8,0.91,August
9606,25,8,0.1,August
9586,25,8,0.766666667,August
9584,25,8,0.7,August
9494,25,8,0.6,August
9492,25,8,0.75,August
3835,25,8,0,August
10475,25,8,0.91,August
10506,25,8,0.467424242,August
10529,25,8,0.6,August
2628,25,8,0.293888889,August
10539,25,8,0.6,August
10361,25,8,0.52,August
2989,25,8,-0.147916667,August
10777,25,8,1,August
10438,25,8,0.7,August
2832,25,8,0.4625,August
10414,25,8,0.15,August
2878,25,8,0.335227273,August
10801,25,8,0.7,August
10779,25,8,0.78,August
10872,25,8,1,August
10857,25,8,0,August
10821,25,8,0,August
10595,25,8,0.7,August
10578,25,8,0.5,August
10570,25,8,1,August
10551,25,8,0,August
10549,25,8,0,August
10574,25,8,0.35,August
10336,25,8,0.91,August
10618,25,8,0,August
10701,25,8,0.5,August
10641,25,8,0.7,August
9864,25,8,0.5,August
3615,25,8,0.258333333,August
10329,25,8,0.5,August
9995,25,8,0.8,August
9825,25,8,-0.4,August
3818,25,8,0.22,August
3689,25,8,0.233333333,August
3735,25,8,-0.11875,August
3739,25,8,0.433333333,August
3745,25,8,0.012121212,August
3123,25,8,0.103333333,August
3143,25,8,0.571428571,August
3209,25,8,0.6,August
3214,25,8,0.48,August
10168,25,8,-0.25,August
10145,25,8,0.55,August
10138,25,8,-0.10625,August
10124,25,8,0.5,August
10069,25,8,0.7,August
3456,25,8,-0.45,August
10038,25,8,0.5,August
10062,25,8,0.5,August
10179,25,8,1,August
10211,25,8,0.5,August
6418,25,8,0.7,August
8144,25,8,0.55,August
8122,25,8,0.291666667,August
6384,25,8,1,August
6393,25,8,0.3,August
8114,25,8,0.6875,August
7827,25,8,0.7,August
6433,25,8,0.15,August
6445,25,8,0.3,August
8362,25,8,-0.033333333,August
6043,25,8,0.5,August
6030,25,8,0.466666667,August
8404,25,8,0.5,August
8221,25,8,0.48,August
8204,25,8,0.385,August
8180,25,8,0.318181818,August
8298,25,8,0.48,August
6135,25,8,0,August
6164,25,8,0.333,August
8281,25,8,0.7,August
7954,25,8,0.45,August
7985,25,8,0.2,August
7873,25,8,0.045,August
7861,25,8,0.4,August
6699,25,8,0.693333333,August
6777,25,8,0,August
6784,25,8,0,August
8016,25,8,0.6,August
7158,25,8,0.4,August
6560,25,8,0.8,August
6526,25,8,0,August
6528,25,8,0.433333333,August
6627,25,8,0,August
6632,25,8,0.671666667,August
6636,25,8,-0.1,August
6643,25,8,0.6,August
6587,25,8,0.9,August
6591,25,8,0.6,August
6593,25,8,0.6,August
9156,25,8,1,August
9072,25,8,0.2,August
9084,25,8,0.2,August
9086,25,8,1,August
9096,25,8,0,August
5155,25,8,0.396666667,August
9014,25,8,0.2,August
5160,25,8,0.64,August
5172,25,8,0.7,August
4835,25,8,-0.11875,August
9193,25,8,0,August
9313,25,8,-0.35,August
9023,25,8,1,August
9292,25,8,0.1,August
9337,25,8,0.35,August
9335,25,8,0.5,August
9280,25,8,0,August
9276,25,8,0.333333333,August
5208,25,8,0.158333333,August
9272,25,8,0.6,August
5685,25,8,0.508333333,August
8680,25,8,0.1,August
5645,25,8,0.433333333,August
8664,25,8,0.53,August
8611,25,8,-0.5,August
8607,25,8,0.6,August
8590,25,8,0.53,August
5825,25,8,-0.1,August
8567,25,8,0.1,August
8505,25,8,0.317857143,August
5823,25,8,0,August
5762,25,8,-0.91,August
5765,25,8,0.316666667,August
5797,25,8,0,August
5325,25,8,0.383333333,August
5337,25,8,0,August
5342,25,8,0.1,August
5313,25,8,0.54375,August
5363,25,8,0.13,August
8884,25,8,0.1,August
5216,25,8,-0.068518519,August
8963,25,8,0.55,August
8960,25,8,0.2775,August
5504,25,8,0,August
5551,25,8,0.1,August
5568,25,8,0.13,August
8856,25,8,1,August
8837,25,8,0.4,August
12804,25,8,0.7,August
11143,25,8,0,August
11511,25,8,0,August
11068,25,8,0.7,August
11058,25,8,0.368181818,August
1838,25,8,0.3,August
11492,25,8,0,August
1387,25,8,0.389583333,August
12582,25,8,0.3,August
9231,25,8,0.5,August
12584,25,8,0,August
1931,25,8,-0.173333333,August
12581,25,8,0,August
12580,25,8,0,August
1949,25,8,-0.197916667,August
12579,25,8,0,August
11542,25,8,0,August
11543,25,8,0,August
11545,25,8,1,August
12597,25,8,0.8,August
11524,25,8,0.7,August
11356,25,8,0.7,August
12771,25,8,1,August
11245,25,8,0.2,August
12803,25,8,0.7,August
11386,25,8,0.368181818,August
12800,25,8,1,August
135,25,8,0.366666667,August
1658,25,8,0.066428571,August
12681,25,8,0.7,August
11311,25,8,1,August
1420,25,8,0.316666667,August
12646,25,8,0.7,August
11466,25,8,0.7,August
11442,25,8,0.8,August
12501,25,8,0.8,August
12807,25,8,-0.26,August
20,25,8,0.056764069,August
2074,25,8,0.45,August
1093,25,8,-0.4,August
438,25,8,0.026428571,August
1151,25,8,0.078571429,August
12511,25,8,0.8,August
12508,25,8,0.7,August
12520,25,8,0.8,August
12547,25,8,0.8,August
12546,25,8,0.455,August
12531,25,8,0.8,August
12525,25,8,0.7,August
12523,25,8,0.35,August
12522,25,8,1,August
1067,25,8,0.326785714,August
10954,25,8,1,August
10956,25,8,0.5,August
10977,25,8,0.5,August
12494,25,8,0.7,August
10962,25,8,0.136363636,August
10964,25,8,0.285714286,August
10966,25,8,0.5,August
12481,25,8,0.8,August
12496,25,8,0.6,August
12793,25,8,1,August
12563,25,8,0.35,August
12564,25,8,0,August
12575,25,8,0,August
1207,25,8,-0.2,August
12557,25,8,0.7,August
2000,25,8,0.45,August
7860,25,9,0,September
11460,25,9,0,September
11564,25,9,0,September
12498,25,9,1,September
342,25,9,0.134821429,September
579,25,9,0.113095238,September
12629,25,9,0.7,September
12797,25,9,0,September
12687,25,9,0.8,September
12752,25,9,0.8,September
12536,25,9,0.7,September
12560,25,9,1,September
12586,25,9,0.7,September
12588,25,9,0,September
8716,25,9,-0.4,September
9642,25,9,0.3,September
9731,25,9,0.6,September
3813,25,9,0.3,September
3919,25,9,0.333333333,September
4056,25,9,0.058333333,September
3634,25,9,0.39375,September
9102,25,9,0.433333333,September
9100,25,9,0,September
9160,25,9,0.433333333,September
5211,25,9,-0.3,September
9013,25,9,0.91,September
9342,25,9,-0.3,September
8849,25,9,0.41,September
9395,25,9,0.91,September
9293,25,9,0.633333333,September
9230,25,9,0.344444444,September
